x1,x2,y
-1.0784203,-0.95093524,0
1.2992097,0.8979556,0
0.03572197,-0.09334971,0
0.37940633,0.82477087,0
-0.32893774,0.43921545,0
-1.2909284,-1.496038,0
-0.1752622,-0.48711976,0
1.2171594,1.175927,0
1.7123069,1.5565476,0
-0.8037609,-1.1881894,0
1.3900632,0.78706914,0
-3.202932,-1.6542474,0
0.122004084,0.5487724,0
0.42556652,-0.8068139,0
0.19292228,0.08596222,0
-0.47916338,-0.27899718,0
-0.45690247,0.28888154,0
-2.0789247,-1.351635,0
1.0484525,0.47732732,0
1.7476721,2.1429155,0
0.05183048,-0.8151358,0
-0.23631851,-0.20016758,0
0.8328369,0.28996754,0
0.19335526,1.0843058,0
-0.24482368,-0.6188627,0
-1.8456022,-1.1595001,0
-0.80670065,0.018224593,0
0.3455116,0.5076272,0
-0.31671602,0.07483085,0
0.6360286,-0.8873115,0
0.5298898,-0.23575404,0
0.53657466,-0.17846255,0
0.23710541,0.08125417,0
3.0691168,2.142545,0
-0.6152833,-0.022922724,0
0.3951318,-0.12480835,0
0.17638367,0.1838943,0
-1.8870878,-2.291658,0
-1.4414862,-2.0525765,0
0.19471365,-0.7937229,0
1.1236707,0.9549727,0
0.329348,0.8048031,0
-1.5866215,-1.8833282,0
-1.1688354,-0.9758164,0
0.36484593,-0.019150127,0
0.020796884,-0.098531105,0
-0.57772225,0.24936992,0
0.059938766,-0.20903692,0
-1.0890914,-1.0889983,0
0.648749,1.2915528,0
-1.1335603,-0.34664008,0
0.32825565,-0.5057596,0
0.773702,0.7222619,0
0.6321141,0.8103185,0
-1.7705104,-1.2749277,0
1.1078458,0.86500853,0
0.16662636,-0.74211943,0
-0.3500085,-0.08333191,0
0.8230717,-0.20154561,0
-0.8119651,-1.3354038,0
-1.2314776,-2.028971,0
-0.27948183,0.13270988,0
0.47373,0.18411332,0
0.70989305,0.21342891,0
-0.188804,0.19150022,0
-0.891074,-1.3349876,0
0.27845907,-1.5567554,0
1.2388836,1.287542,0
0.047488183,0.15329383,0
0.5332708,0.32367048,0
1.1273489,1.0077745,0
0.5676851,-0.1888997,0
-1.3794764,-1.6189663,0
1.2866704,1.8303834,0
-1.1975875,-0.03807673,0
-0.7712609,-0.52137756,0
0.34164184,0.050885733,0
0.8668195,0.3272986,0
1.187398,0.95243543,0
1.0524731,0.0014410854,0
1.4628247,1.9638628,0
-0.4035696,0.3713335,0
1.8996391,1.1464975,0
-2.2114086,-0.5519071,0
0.11882132,0.1477586,0
2.491273,1.0332775,0
-0.26071522,-0.82001305,0
-0.58267623,-0.5578167,0
0.9529326,0.7328331,0
-0.23069973,0.2970326,0
-0.80046356,0.21671712,0
-1.402223,-1.340783,0
0.3006868,0.38373533,0
0.995873,1.0570642,0
1.661476,2.959346,0
0.94812834,0.6123567,0
0.38209063,0.31113878,0
0.12176829,0.8766387,0
-0.7594056,-1.3858477,0
-1.3087947,-1.1042204,0
1.8030845,1.9415042,0
-1.0282845,-0.7725468,0
-0.46656477,-0.7607749,0
0.10796335,-1.1078469,0
-1.285509,-0.5549034,0
0.9247004,-0.16629551,0
1.393239,1.5389901,0
-0.45554715,0.1795573,0
-0.3890642,-0.6177999,0
-1.3315579,-1.7763042,0
-0.098365694,-0.79090947,0
-0.048124593,-0.4021208,0
-1.7643367,-1.1021174,0
0.6025792,0.994492,0
0.14416134,-0.10096712,0
0.53691155,1.1453121,0
0.5320249,1.2360036,0
-0.40274397,-1.0098984,0
1.9718764,1.8585101,0
-2.0817857,-0.6694589,0
-0.76280916,-0.7017734,0
0.6144119,1.1605406,0
-2.1211169,-1.9061377,0
-0.30734718,-0.16487864,0
-0.49719772,-0.030303473,0
0.457046,0.8073119,0
0.22294599,1.1832862,0
0.41095555,-1.0566633,0
-0.8887861,-0.8834767,0
-0.8129471,-0.34249082,0
0.75532985,-0.13620241,0
-0.55230856,0.36102217,0
1.9281398,1.7637533,0
1.040013,1.4934253,0
0.58154416,0.59092766,0
-1.4423496,-0.9844358,0
0.53734887,0.85696197,0
0.9927762,1.6993132,0
-0.7826223,-1.4319283,0
-0.81031567,0.8336673,0
0.9658818,0.44734827,0
1.2910146,0.47035247,0
0.9938012,-0.74833864,0
-0.040914316,0.14397405,0
-1.1585201,-1.8274846,0
-0.5504144,-0.10942504,0
0.4934551,0.6082968,0
-0.61507344,-0.4130814,0
-1.6079122,-1.168634,0
0.85672605,0.10878774,0
1.2863811,1.5634831,0
-0.71866363,-1.5822078,0
-0.10944355,0.11699739,0
-0.029377263,-0.1993634,0
-2.155465,-1.9441596,0
-1.6130669,-1.8688707,0
0.2947545,-0.79572594,0
1.5882163,0.9057273,0
0.33103186,1.1843259,0
0.029340554,0.17713162,0
-0.34440815,-0.33913362,0
0.021393806,-0.07518192,0
1.7767022,1.4054654,0
0.3265074,0.5490101,0
-1.0313618,-1.8002282,0
-1.8376008,-1.3714113,0
1.6180625,1.2136304,0
0.1617514,-0.7353312,0
1.0972365,-0.583479,0
-1.5967757,-1.2951081,0
-0.67058766,-0.04498305,0
0.4438185,1.1629372,0
1.8612322,1.204597,0
0.10719404,0.5347557,0
0.5270056,-0.07966011,0
1.9757069,1.7077276,0
1.557431,1.0402907,0
-0.9421391,-0.86482215,0
-0.7140406,-0.14571732,0
-1.0356019,-0.9629803,0
1.1400788,0.14484937,0
-0.6566728,-0.49350047,0
0.79608226,1.3546335,0
-0.50700074,-0.64404136,0
-1.0456913,-0.88025194,0
2.310396,2.8070009,0
-1.7616489,-1.3569213,0
-0.55993086,-0.8406711,0
-0.6876786,0.25158978,0
-0.5942829,-0.8859111,0
0.52499676,-0.23300989,0
-1.3926098,-1.2012259,0
-0.46590993,-1.1012911,0
-1.3079283,-0.8709011,0
0.9122235,0.1706571,0
0.11391612,-0.021620901,0
1.06574,1.8848819,0
-0.6043564,0.12913652,0
-0.2471865,-0.17263769,0
-0.6417877,-0.09494588,0
-0.6286394,-0.6565107,0
1.076187,1.4683522,0
-0.0045056776,0.39475456,0
-0.054714743,-1.1374522,0
-0.92952734,-1.6805968,0
-1.4791005,-2.298254,0
0.26543632,-0.47004128,0
-1.5035197,-1.4763722,0
-0.20620267,0.16643189,0
0.31758583,-0.13273425,0
1.3927504,1.7640573,0
-1.0467373,-0.97050977,0
0.6034514,-0.8792958,0
-1.073089,-1.8300282,0
2.3012292,1.6200682,0
-0.67256355,-0.63188815,0
0.24168338,-1.6853788,0
0.27468076,1.2937613,0
0.23144177,-0.6954131,0
1.0319896,1.2272022,0
0.020292895,0.28021884,0
1.4895359,-0.09143616,0
0.2909897,0.7642742,0
-0.9185827,-1.5125597,0
1.5933189,1.3716254,0
0.005881559,0.38091522,0
-1.1023235,-0.6594132,0
-0.9827916,-1.1312289,0
0.5871375,0.27884656,0
-2.853083,-1.9197077,0
0.8705285,1.5080298,0
0.17205484,-0.33008587,0
0.5309634,0.2989625,0
0.21182434,1.1923324,0
0.1410571,-0.28189495,0
-0.7563944,-0.9849641,0
-0.5646736,-1.2864342,0
0.7378005,0.39982018,0
-0.4846244,-1.1256614,0
0.7894304,0.45709488,0
0.9080715,0.71786875,0
0.39954165,-0.11732302,0
-0.9368537,-0.6753598,0
0.4753847,0.5545348,0
-1.1603702,-0.5236537,0
-1.1102558,-1.5103551,0
0.49159387,2.1902995,0
-0.26210055,-1.2064184,0
0.6352784,-0.1293504,0
-0.9243085,-1.6876639,0
-1.0823163,-1.0457416,0
0.85213494,0.6008669,0
2.306635,1.1300129,0
-1.5694422,-1.5310367,0
1.0426883,0.07968827,0
1.0442291,1.4601932,0
0.33481482,1.5092031,0
1.1385636,1.1939604,0
0.7719007,-0.100602634,0
0.6170708,-0.617772,0
0.023118688,0.03911268,0
-0.90047276,-1.503057,0
0.35705903,0.3672959,0
-0.06317706,0.71185535,0
0.46692184,-0.8638746,0
0.94358754,0.95447606,0
0.2651088,0.3880043,0
0.97888535,0.04474521,0
-0.10130753,0.16180626,0
0.66268986,0.05765721,0
-0.023469815,0.9380552,0
-0.2907725,-0.12649125,0
0.4786514,-0.2006476,0
-0.5248382,-0.8001548,0
0.83552605,1.1309265,0
-0.5473795,0.33805352,0
2.0877454,0.9922347,0
-1.2544277,-1.5178338,0
0.022957541,0.19950604,0
0.6524606,0.94364184,0
0.20658787,0.89764005,0
0.36105087,-0.71291393,0
-0.6784907,0.7276327,0
-1.4100065,-1.3838239,0
-0.3375997,0.09546691,0
0.21738257,0.87435555,0
0.45761845,1.1394812,0
1.3357916,1.0712339,0
-0.055810455,0.70639807,0
1.3889838,0.54423946,0
-0.54967105,-0.41095293,0
0.35389084,1.8380555,0
0.99411917,0.47718665,0
-0.51984876,-1.5955584,0
0.68395585,0.17039979,0
-1.149403,-1.7700807,0
-0.097006686,0.5373559,0
-1.1829813,-1.6611818,0
-0.53398323,-0.4144579,0
1.0664557,0.54957604,0
-0.51939887,0.07323203,0
0.75529665,1.1396644,0
0.9171194,0.25096527,0
0.50975627,-0.12819853,0
-2.414208,-2.8659496,0
-1.1827737,0.4236615,0
1.3949984,0.30444616,0
1.7639182,2.2088008,0
-1.296366,-1.0559552,0
-0.17731866,-0.46419197,0
1.2530279,-0.07207832,0
-0.88977313,0.04081873,0
0.5723502,0.50120926,0
1.1213243,0.23986952,0
0.6820052,0.981946,0
-1.7187948,-1.7680324,0
-1.4555268,-1.753303,0
0.86719155,0.64183444,0
-0.8886255,-0.43045577,0
-1.9580216,-1.1932752,0
-0.57548106,0.4935354,0
-0.094341055,-0.059038963,0
-0.040364064,0.21780223,0
-0.5787478,-0.8128922,0
-0.72127056,-0.665233,0
1.2283682,0.5364479,0
0.47414532,1.014619,0
1.0289437,0.1620261,0
0.3132389,0.75840515,0
-0.67358345,-0.051523536,0
-0.22524692,-0.12890002,0
-0.91708386,-1.0482008,0
-0.8214566,-0.32238388,0
0.10848708,0.75069445,0
0.18438378,-0.12274086,0
-0.024055697,0.5050734,0
-0.1365771,0.839029,0
2.790528,3.1401675,0
0.85853374,1.4572548,0
-0.7885432,-1.340477,0
1.3510239,1.5223739,0
0.06256336,-0.56359977,0
0.05602935,-1.0248817,0
-0.23654209,-0.116509765,0
-0.67067087,-1.0756822,0
-0.8335847,-1.1035604,0
0.21894577,0.7423292,0
1.2008007,1.5689559,0
0.32237944,0.75575495,0
-1.5267427,-1.5126367,0
-1.210258,-0.7611281,0
-0.19218372,-0.7771295,0
-0.45382732,-0.24884734,0
-0.06509734,-0.47114322,0
-1.3370255,-1.6665123,0
1.525557,2.1194654,0
-1.4749628,-1.0645928,0
0.35390642,0.5501764,0
1.0722438,1.1321102,0
0.19323695,0.052203197,0
-1.1914862,-1.3015162,0
-1.1526166,-2.3781383,0
-0.6393359,1.2606429,0
-0.99419963,-1.1114177,0
1.8680958,0.6301295,0
0.24354914,-0.40162152,0
-0.50240564,-1.0768371,0
1.6980666,1.1243248,0
-0.3070149,-0.8474463,0
2.4238088,1.5618138,0
1.1218742,1.6327748,0
-0.8875215,0.13181993,0
-0.055587992,-0.16808338,0
1.245597,0.494089,0
0.76934433,-0.33054125,0
0.49225006,1.1107877,0
0.779714,1.038605,0
-0.53855,-0.80525726,0
1.9674994,1.1786274,0
0.077820785,-0.109869935,0
-0.20387585,0.59456646,0
0.61083174,0.095331244,0
-0.7800857,-1.2352315,0
-0.14611828,0.49711198,0
1.5688726,1.2025131,0
0.74379474,0.6388418,0
-1.8703569,-1.0188537,0
2.2949128,1.6862534,0
-0.5569499,-0.52468836,0
1.157363,1.4147922,0
-1.4257582,-2.0185828,0
0.588932,1.2931325,0
0.5397993,1.192666,0
0.17591637,-0.5013904,0
0.5648768,-0.0695216,0
0.74364877,0.6716826,0
-0.09354833,-0.64637786,0
-0.38224116,-0.9895252,0
0.11099813,-0.37956023,0
-2.5620422,-1.5854198,0
1.5639868,1.9395515,0
-0.0499412,-0.44471592,0
0.6001753,1.0384809,0
0.36577553,0.6169103,0
-1.186506,0.7241963,0
-2.1463027,-1.3382629,0
1.1781491,0.029904785,0
0.7331193,0.8694993,0
-0.62466604,-0.9663061,0
0.21479276,-0.22908768,0
-3.0549219,-1.9391365,0
-1.4338075,-0.30834395,0
0.98064065,0.41070697,0
2.0926964,1.8857311,0
0.44028413,0.2576532,0
0.82025015,0.83966553,0
-0.22464716,-0.74108034,0
1.2242967,1.1408577,0
0.8895425,0.030430201,0
-0.76007247,0.14931183,0
-0.6362243,-1.0127629,0
-1.5220491,-1.7325225,0
0.4271317,1.7058644,0
-0.30413288,0.59371805,0
0.44942462,0.90855074,0
0.41757888,0.031235877,0
-1.2407215,-0.53823227,0
1.3344702,2.1514482,0
1.2249086,2.2114756,0
1.7191031,0.8784049,0
-0.32541764,-0.3578726,0
-0.19774365,-1.5364012,0
-1.3898885,-0.18538183,0
0.5382232,-0.3071602,0
-1.8159765,-1.9707425,0
-0.17058884,-0.19464342,0
-1.7463216,-1.6486487,0
0.610873,1.3011397,0
0.64998215,1.2365458,0
1.4007181,1.5561025,0
0.7638414,0.5181374,0
-0.28126496,0.25553,0
0.14206664,-0.2673039,0
0.33385566,-0.024657864,0
-0.018446142,-0.65031344,0
0.9676382,1.1031039,0
-1.5372021,-0.8048953,0
0.116978765,0.19645458,0
-0.5886992,0.4399556,0
1.0144762,0.17907612,0
0.64357287,0.5634007,0
0.009267205,-0.63668025,0
0.17092296,0.96581936,0
-0.16771756,0.2760452,0
-0.93630606,-0.5852077,0
-0.7031505,0.39556843,0
0.9542047,0.5989004,0
0.44568294,0.42474803,0
0.087492436,1.4033945,0
0.5834871,1.0214988,0
-0.6140658,-0.26209798,0
-0.36373857,1.0063137,0
0.85855514,1.6417825,0
-0.08395009,0.18637012,0
-0.32055473,-1.447898,0
-0.5856809,-0.46384922,0
-0.9405952,-0.72978854,0
-0.718035,-0.3565299,0
-1.3123571,-1.2263063,0
-0.31265187,-0.64800215,0
0.27676693,0.795796,0
-0.18252276,-0.6848716,0
-0.51086694,-0.41275287,0
2.0523567,2.470426,0
-0.004550419,0.094486766,0
0.20754756,-0.72955817,0
0.6903929,-0.028894225,0
1.6851894,1.0429705,0
0.020773798,-0.20598556,0
-0.6425459,-0.27310437,0
-0.20487116,-1.2871825,0
0.24526924,-0.36785135,0
-1.0968794,-1.2651321,0
1.6520841,1.8519424,0
1.5660101,1.3972899,0
-0.15441135,-0.9346314,0
1.1418422,0.27391,0
0.01766156,-0.09012791,0
0.22277558,-0.018729173,0
1.2611156,0.20807819,0
-0.2883239,-0.27937165,0
1.3306582,1.0079983,0
0.08841962,0.4893911,0
-0.2873031,0.16047134,0
-0.29065236,0.26602644,0
1.2796689,1.3282778,0
-0.2623509,1.1703844,0
1.1966583,0.81429905,0
-1.4781744,-0.31625775,0
0.23113024,0.06457749,0
-0.18265754,-1.3728179,0
1.1762933,-0.21374226,0
-1.1825111,-0.25921458,0
0.27339345,0.09824215,0
-0.3971335,0.47461683,0
1.3373319,1.8525792,0
0.2089334,0.54629207,0
0.27560386,-0.8770226,0
-0.9824792,-1.5125418,0
0.2831951,1.1678354,0
1.4584697,-0.35373962,0
0.9524082,0.332932,0
-0.057869017,0.82895327,0
-2.1314075,-2.2663674,0
0.27956071,-0.43221724,0
-0.8625468,-0.46757126,0
0.19959481,0.83483267,0
-0.13505277,1.0957556,0
1.2129345,0.11460637,0
-1.152771,-1.2413392,0
-1.2238214,-0.43253136,0
-0.6161526,0.049408045,0
0.41207746,-0.5807377,0
-0.6520466,-2.9139004,0
-0.26863575,-0.47329766,0
-0.10242914,-0.5939827,0
1.4694444,0.48712772,0
-0.46781358,1.1594261,0
0.29055434,-1.0930883,0
1.3024445,0.5131292,0
-1.8992783,-2.0645876,0
0.31413463,0.5365171,0
0.3673439,0.13970509,0
-0.75644165,0.41772184,0
-2.0837915,-2.0939033,0
0.07550393,-0.61046624,0
-0.2694479,0.22150853,0
-1.7528576,-1.5590523,0
0.38031894,1.5280439,0
0.5953743,0.085872725,0
0.56048316,1.8931894,0
0.6179244,0.07529018,0
0.063530624,-0.24855298,0
0.17592445,-0.3720621,0
-0.84204394,-0.42210746,0
0.29006773,-0.72698253,0
0.8322944,1.2930984,0
-0.14287487,-0.26993,0
1.296663,1.3110968,0
2.4463258,1.8131154,0
0.7167755,-0.87777716,0
0.8309901,0.2767995,0
1.0558623,1.0766073,0
0.29061612,0.9736496,0
-1.4424689,-0.4727747,0
0.4702606,-0.26447567,0
-0.030855943,-0.41382736,0
0.92791694,1.3261662,0
1.1927274,0.2396795,0
0.4604593,0.41460815,0
1.2238852,1.2512385,0
-0.5510501,0.016375992,0
1.0121742,0.7359437,0
-0.95250666,-1.348986,0
1.030184,1.8440022,0
-0.9236845,-1.1999062,0
2.758014,1.2144152,0
-2.118255,-1.7939426,0
0.7661508,-0.25932208,0
0.07215776,0.027495814,0
0.34680572,0.68340683,0
0.24895221,0.937256,0
0.6529985,-1.2550925,0
0.41905525,0.19599773,0
0.21048938,0.6154895,0
-1.328286,-1.1910075,0
-0.020771325,-1.3327988,0
-1.3919638,-0.82874304,0
1.4629107,0.88114333,0
-0.37950233,-0.78738856,0
1.2726886,0.60727835,0
0.13683204,0.45596856,0
-0.080175765,0.40033478,0
-1.2918845,0.32961276,0
1.2800325,0.98278946,0
-0.074474886,-1.7457298,0
-1.3885604,-0.47704196,0
-0.04000319,0.43506843,0
-2.451599,-1.3019812,0
0.44079402,1.000774,0
1.8781446,0.5297336,0
-0.10569126,0.45138326,0
-1.2491484,-0.9149143,0
-1.0015346,0.039352346,0
0.867228,0.74398863,0
1.0810932,1.8905511,0
0.40067258,0.37714237,0
-1.3579259,-1.1992466,0
-1.7983608,-1.3223727,0
-0.7256586,0.64700544,0
0.10174015,1.1652325,0
0.14796652,0.08595097,0
-1.0663667,-0.8180297,0
-0.2507702,0.8286632,0
0.66626817,0.3679735,0
-0.42750025,-0.07528917,0
-0.5476877,-0.7587494,0
0.70211285,-0.23453857,0
0.20654385,-0.12230388,0
0.20253457,0.07575806,0
0.68564814,0.14871733,0
0.61596036,0.26560187,0
1.1424904,0.9282967,0
-0.7601365,-1.3815638,0
-0.86154485,-0.0941137,0
0.46614337,0.4645565,0
-1.5462284,-0.08726135,0
0.8248463,0.5298247,0
-0.9485709,-2.2486858,0
0.34062067,-0.37318623,0
-1.2619245,-0.5546984,0
-0.620867,1.0786307,0
0.74548644,0.09265417,0
-0.87646985,0.011425473,0
1.2823929,0.78079385,0
-0.558834,-1.690001,0
1.3117646,0.7837306,0
0.89752257,0.9597504,0
0.47015056,-0.02948864,0
-0.22840163,-0.51775396,0
-1.3748262,-1.55507,0
-0.136245,-0.65565485,0
-0.7928027,-0.4481102,0
0.48410517,0.27372563,0
-0.7385078,-0.15301333,0
0.14843051,0.028718866,0
-0.9047374,-0.3067551,0
1.3922122,1.2472968,0
0.9852464,0.87128156,0
0.7636504,-0.014241423,0
0.40972885,0.096602485,0
-1.435188,-2.266253,0
-1.6878492,-1.1751884,0
0.755757,-0.2257933,0
-0.22356299,0.75787604,0
0.08659381,1.3145044,0
0.12798408,0.85026294,0
1.1826949,1.5126255,0
-0.29537812,-0.21159336,0
1.2694485,1.1783428,0
0.89287305,-0.37885496,0
-0.0902421,1.1041505,0
-0.941008,-1.6242819,0
0.20532662,0.4501098,0
-1.0700997,-0.85469776,0
1.5650504,0.43044683,0
0.43693745,0.15097147,0
1.163186,-0.23706211,0
-0.9936355,-1.1514745,0
0.4754605,-0.175051,0
-0.9608701,-0.9585865,0
0.06136786,0.58761925,0
-0.86936444,-1.0080485,0
0.94968426,1.1280919,0
0.041101284,-0.5223417,0
0.38998628,0.3510263,0
0.8771413,-0.27560008,0
0.6601112,0.17542967,0
-0.022147216,-1.0515357,0
-1.2652376,-1.2920973,0
-0.40461653,-0.0760038,0
0.3317322,0.85564435,0
1.4129512,-0.015856544,0
0.48997506,-0.24737467,0
-0.48678473,-0.6169724,0
-0.6792381,-1.9138144,0
-0.96667904,-0.9218333,0
-1.5528275,-0.66063106,0
0.048965592,0.17175089,0
0.27031776,0.77900887,0
0.3107529,-0.3416242,0
0.95718104,2.0950634,0
-0.06795808,-0.097478084,0
0.8239064,-0.26316056,0
0.21298693,-0.71676695,0
1.3407685,1.2870818,0
1.4681188,1.5103014,0
-0.58775395,-0.9811569,0
0.1480676,0.2166937,0
0.47251034,0.74311227,0
-0.93084043,0.39390776,0
1.8643283,1.2608757,0
1.1855785,0.28687546,0
-1.7841754,-1.7505008,0
1.6982155,1.8133894,0
-0.84194636,-1.0914756,0
-2.1276438,-0.90674067,0
0.8785729,-0.27207664,0
0.76462024,0.742236,0
-0.39002004,-0.45471713,0
0.91123974,1.071668,0
1.8093215,2.3250153,0
0.76611865,-0.149523,0
0.94929266,-0.119145826,0
-0.48068786,-0.45713696,0
-0.34107906,-0.44661242,0
-0.04293458,0.2828691,0
-0.99655753,-0.1580382,0
-1.3789592,-0.85017437,0
-0.63808626,-0.9763644,0
0.33747396,0.025523834,0
0.13486105,0.41302824,0
0.58411425,0.6508546,0
-1.5121934,-1.7803041,0
0.39670968,-0.08814931,0
-0.028999424,0.2557852,0
-0.76951855,-0.63470924,0
1.7084317,0.362162,0
-0.063417315,-0.3917323,0
-0.24181859,-0.66008466,0
-0.030597828,0.7996819,0
1.9827062,1.9039323,0
0.955298,1.015299,0
-0.16547652,1.2165344,0
0.9395686,0.94677824,0
2.6956136,1.0579438,0
1.4472928,1.0222564,0
0.2601686,-0.3769585,0
-0.13020016,0.10698281,0
-0.9392268,-1.5694602,0
-1.2342606,-0.41342333,0
-0.8206706,-0.42823896,0
0.09124094,0.6790728,0
-0.7698857,0.57688856,0
0.94248503,0.8069045,0
-1.945798,-1.0116647,0
-1.5140731,-0.02813623,0
0.26606032,0.832054,0
-0.2925992,0.30201995,0
-1.1126922,-0.8143982,0
-0.21064995,0.25079852,0
-0.2691912,-1.2772232,0
0.8120233,1.7018421,0
-0.5934847,-1.6485773,0
0.5526422,0.45100307,0
-1.5695791,-2.01052,0
0.85134465,1.3421066,0
1.0269487,1.3231775,0
-0.11621648,0.91802865,0
1.5388675,1.7620002,0
-0.33595493,0.15141615,0
-1.1458981,-1.6309437,0
-0.5367497,-0.104717426,0
-0.417376,-0.45441005,0
1.4699463,1.0626794,0
0.113000624,-0.21366642,0
-0.49995056,-0.55526966,0
-0.91128045,-0.6951287,0
-0.23656414,-0.89781976,0
0.42921194,0.1657058,0
0.17290689,0.2837108,0
-1.7287245,-0.92419815,0
-0.701073,-0.30533528,0
-1.3113946,0.0026357556,0
-0.2561337,0.32952636,0
-0.25887254,-0.12221834,0
0.6029431,0.5360761,0
-0.49532378,-0.31760353,0
0.05626846,0.73013806,0
-2.24353,-2.3585472,0
0.8062893,0.04307961,0
-0.8638566,-0.48133743,0
-1.6328564,-1.3109901,0
-0.694706,-0.93108,0
0.071601294,-0.7522319,0
1.4366838,2.8547966,0
-0.2048925,0.498611,0
-0.62556076,-0.7331512,0
0.04263819,0.19537416,0
0.22485669,-0.026965834,0
-0.123983055,-0.04463724,0
0.7106992,1.0050159,0
-1.2089334,-1.5025833,0
-0.70257765,-0.19417772,0
0.43206325,-0.42080337,0
-0.06660586,-0.24284865,0
0.60081226,1.5497013,0
1.1044725,0.54741013,0
-0.42073438,0.18853378,0
-0.5483227,-0.59156585,0
-0.20296893,1.1271712,0
0.8640199,0.8962336,0
-0.51627535,0.99836326,0
-0.82374614,-0.3091178,0
1.9658074,1.4155777,0
0.7471242,0.23460023,0
1.8400301,1.3366557,0
0.15686171,-0.47433856,0
0.7489959,1.3533504,0
-0.19694357,-0.14016843,0
-0.83102536,-1.1107574,0
-0.44270584,-0.12407715,0
-0.33533537,0.81728673,0
-1.3734038,-1.5942292,0
0.15055609,-0.08244287,0
-0.52320045,-0.3058953,0
0.7170307,-0.3673047,0
0.9479763,0.870137,0
1.4308207,1.631197,0
0.64399236,1.4413894,0
-1.8489568,-0.98438543,0
0.6148101,0.8875223,0
0.74750787,0.027056184,0
-0.3525143,0.5375629,0
1.6075302,1.2182652,0
2.4212637,1.1076653,0
-0.7027342,-1.5183015,0
-0.8888328,0.5219286,0
1.0517229,0.7842125,0
2.5885837,2.2113552,0
0.6956677,1.2556242,0
0.3706022,0.13114108,0
0.25794607,-0.15988088,0
0.2108359,0.3748783,0
-0.25165978,-0.7995196,0
-0.972653,-0.35725597,0
-0.47091958,-1.1583847,0
-1.2172936,-0.9549828,0
-0.33906087,-0.7316744,0
0.6941574,0.30888167,0
-0.40105763,-0.8600902,0
-0.62044924,-0.14276972,0
0.8527221,0.98509413,0
-0.30839878,-0.0996296,0
-1.330487,-0.067010745,0
0.6014903,0.005796061,0
-0.4851188,-0.07488351,0
-0.40780866,-1.8381853,0
1.6718615,1.1171579,0
-0.016507829,-0.14043047,0
0.8232021,1.3048368,0
0.39872155,-0.297297,0
0.74655783,0.74319255,0
-1.1798534,-1.1276591,0
0.9790085,0.7876094,0
2.004878,2.3624845,0
-0.77172905,0.020290673,0
-0.6150329,-1.2189518,0
-0.17722595,-0.49471062,0
0.09841592,0.72268826,0
-1.8772364,-1.1285267,0
-0.28300986,-0.20770414,0
-0.97833467,-0.5310272,0
-0.9771702,-0.31275165,0
0.43950942,-0.45012188,0
0.27611446,0.038244933,0
-0.5558281,0.8032773,0
-1.1519171,0.3821247,0
0.106110945,-0.9390157,0
-1.636338,-0.7056639,0
0.30088097,0.52212924,0
0.72932434,0.37231478,0
-0.5085237,-0.11426817,0
0.9933727,-0.018406084,0
2.019141,1.6685187,0
0.60642093,1.1002456,0
-0.50075763,0.320727,0
-1.3832221,-0.6508642,0
1.3812418,1.2454836,0
-0.67869747,-0.68454725,0
1.6525234,1.7180603,0
0.7108165,1.4201981,0
1.1788687,-0.16950542,0
-1.0856785,-0.8424685,0
0.526102,0.6641493,0
0.6920974,1.0775902,0
1.2845087,0.2942289,0
-0.31644046,0.22030409,0
0.6917106,-0.352823,0
-1.3772253,-0.74478537,0
-0.23881516,-0.60617626,0
1.1153444,-0.91496557,0
0.6311125,0.096516915,0
-1.2989142,-0.7209797,0
0.27646998,1.3012024,0
0.42190048,0.9165352,0
0.14979988,-0.13844256,0
0.3371114,1.2640262,0
-0.02836512,-0.33060467,0
-0.62441045,-0.50653255,0
-0.21427192,-0.07050029,0
-1.8770494,-0.1982672,0
1.7399615,1.9842725,0
-0.95331043,-0.59103215,0
-0.24964227,0.16139849,0
-0.39774337,0.10444605,0
0.26983735,-0.28177753,0
-0.076988064,-0.72650486,0
-0.21353549,0.9353869,0
1.3934612,2.7300694,0
0.36826938,-0.18159546,0
-1.1585311,-0.885467,0
-0.14208741,-0.802273,0
-1.7201946,-1.1841729,0
-0.5482188,-1.1405854,0
-1.0471269,-1.2534963,0
-0.093290724,-0.6177921,0
-0.28608704,-1.0346844,0
0.7559231,0.33080703,0
0.5671763,-0.07268586,0
-0.9796749,-1.3685958,0
-1.1936172,-1.0230098,0
0.35235798,0.004444294,0
0.2533951,-0.1561425,0
-0.6264058,-1.6323119,0
-1.8415632,-0.34241533,0
-0.70378876,-0.71426517,0
1.2179579,0.7021321,0
0.12143457,0.26654142,0
1.0243021,-0.14771476,0
0.23175344,0.20404631,0
0.560128,0.27130947,0
-0.30773026,-0.7370976,0
1.0748593,0.52234215,0
-0.39125136,0.70235586,0
0.47394475,-0.25192344,0
-0.1600841,0.50750417,0
1.3989884,1.6020132,0
1.9739156,0.6302972,0
0.17769016,0.7369573,0
2.0407114,1.7164673,0
1.1311232,0.39535713,0
-0.31612757,0.64969945,0
-0.21711305,1.0271556,0
-1.4262459,-2.1728113,0
0.0042993533,0.5257784,0
0.6816344,1.0556284,0
0.5885201,0.072257295,0
1.1405734,-0.27559772,0
-1.508567,-1.749939,0
0.6035871,-0.41833767,0
-1.1893243,0.78029925,0
0.47373948,0.09899609,0
